"","Site.ID","Season","sortchem","Watershed","Site","Sample.Date","Year","Latitude..degrees.","Longitude..degrees.","Area..km2.","Temperature..C.","Specific.Conductance..uS.cm.","pH","Dissolved.Oxygen..percent.saturation.","Turbidity..NTU.","DOC..uM.","TDN..uM.","Nitrate..uM.","Ammonium..uM.","DON..uM.","SRP..uM.","PP..uM.","TDP..uM.","SUVA254..L.mg.C.m.","Spectral.Ratio","abs254..Absorbance.","Acetate..ppm.","Formate..ppm.","Nitrite..ppm.","Sulfate..ppm.","Phosphate..ppm.","Al..ppm.","As..ppm.","B..ppm.","Ba..ppm.","Br..ppm.","Ca..ppm.","Ca.Na.ratio","Ca.Ba.ratio","Cd..ppm.","Cl..ppm.","Co..ppm.","Cr..ppm.","Cu..ppm.","F..ppm.","Fe..ppm.","K..ppm.","Mg..ppm.","Mn..ppm.","Mo..ppm.","Na..ppm.","Ni..ppm.","Li..ppm.","P..ppm.","Pb..ppm.","S..ppm.","Se..ppm.","Si..ppm.","Sr..ppm.","Ti..ppm.","V..ppm.","Zn..ppm.","area_km2","NDVI2012_MEAN","NDVI2012_STD","NDVI2012_RANGE","SL_60_MEAN","SL_60_STD","SL_60_RANGE","SP_1000_MEAN","SP_240_MEAN","Alpine_Non.Carbonate_Barrens","Alpine_Non.Carbonate_Dryas_Dwarf_Shrub","Lowland_Low_Birch.Willow_Shrub","Lowland_Water","Lowland_Wet_Sedge_Tundra","Upland_Birch.Aspen.Spruce_Forest","Upland_Dryas_Dwarf_Shrub_Tundra","Upland_Low_Birch.Willow_Shrub_Tundra","Upland_Moist_Sedge_Shrub","Upland_Shrubby_Tussock_Tundra","Cloud_Ice_Snow","Riverine_Water_Shrub_Wet_Sedge_Barrens"
"806","OKS81","Early","2018-4040","OKS",81,"2018-06-04",2018,68.64105,-149.25431,3.8445,-7777,-7777,-7777,-7777,-7777,435.6574967,9.471227729,0.510022222,-7777,8.961205506,0.048,0.273182747,0.242097304,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,0.0452,0.0102,0.0039,0.0092,-7777,1.309,8.527687296,142.2826087,-7777,-7777,-7777,-7777,-7777,-7777,0.0819,0.379,0.3008,0.0217,-7777,0.1535,-7777,-7777,0.016,-7777,0.1563,-7777,0.2548,0.0025,0.0016,0.0015,-7777,3.8445,5445.401828,500.0688903,4623,2.598443818,2.249582222,12.16801789,39.22655492,0.105829555,0,0.626159555,0,0,1.600185529,0,0,15.46846011,21.63729128,60.66790353,0,0
"807","OKS81","Early","2018-4040","OKS",81,"2018-06-04",2018,68.64105,-149.25431,3.8445,-7777,-7777,-7777,-7777,-7777,435.6574967,9.471227729,0.510022222,-7777,8.961205506,0.048,0.273182747,0.242097304,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,0.0452,0.0102,0.0039,0.0092,-7777,1.309,8.527687296,142.2826087,-7777,-7777,-7777,-7777,-7777,-7777,0.0819,0.379,0.3008,0.0217,-7777,0.1535,-7777,-7777,0.016,-7777,0.1563,-7777,0.2548,0.0025,0.0016,0.0015,-7777,3.8445,5445.401828,500.0688903,4623,2.598443818,2.249582222,12.16801789,39.22655492,0.105829555,0,0.626159555,0,0,1.600185529,0,0,15.46846011,21.63729128,60.66790353,0,0
"808","OKS82","Early","2017-4041","OKS",82,"2017-06-03",2017,68.63683,-149.2568,0.2183,0.9,7.5,6.12,83.4,2.09,420.0503922,7.780802281,0.18546336,0.983532213,6.611806708,0.103053819,-7777,0.584341578,3.911280837,1.72495,19.7328,0.4181,0.0978,0.003,1.6052,-7777,0.0187,3e-04,0.0022,0.0072,-7777,0.9088,6.03052422,126.2222222,1e-04,2.1028,2e-04,0.001,0.0013,0.6981,0.0652,0.1621,0.2663,0.0624,0.0011,0.1507,0.0023,0.3288,0.009,0.0075,0.1141,9e-04,0.2372,0.0024,-7777,-7777,0.0036,0.2183,5487.724696,362.9442428,1624,1.893893114,0.729641992,2.984677732,29.98651617,0.1943562,0,0,0,0,0,0,0,9.387755102,6.12244898,84.48979592,0,0
"809","OKS82","Early","2017-4041","OKS",82,"2017-06-03",2017,68.63683,-149.2568,0.2183,0.9,7.5,6.12,83.4,2.09,420.0503922,7.780802281,0.18546336,0.983532213,6.611806708,0.103053819,-7777,0.584341578,3.911280837,1.72495,19.7328,0.4181,0.0978,0.003,1.6052,-7777,0.0187,3e-04,0.0022,0.0072,-7777,0.9088,6.03052422,126.2222222,1e-04,2.1028,2e-04,0.001,0.0013,0.6981,0.0652,0.1621,0.2663,0.0624,0.0011,0.1507,0.0023,0.3288,0.009,0.0075,0.1141,9e-04,0.2372,0.0024,-7777,-7777,0.0036,0.2183,5487.724696,362.9442428,1624,1.893893114,0.729641992,2.984677732,29.98651617,0.1943562,0,0,0,0,0,0,0,9.387755102,6.12244898,84.48979592,0,0
"810","OKS82","Early","2017-4041","OKS",82,"2017-06-03",2017,68.63683,-149.2568,0.2183,0.9,7.5,6.12,83.4,2.09,420.0503922,7.780802281,0.18546336,0.983532213,6.611806708,0.103053819,-7777,0.584341578,3.911280837,1.72495,19.7328,0.4181,0.0978,0.003,1.6052,-7777,0.0187,3e-04,0.0022,0.0072,-7777,0.9088,6.03052422,126.2222222,1e-04,2.1028,2e-04,0.001,0.0013,0.6981,0.0652,0.1621,0.2663,0.0624,0.0011,0.1507,0.0023,0.3288,0.009,0.0075,0.1141,9e-04,0.2372,0.0024,-7777,-7777,0.0036,0.2183,5487.724696,362.9442428,1624,1.893893114,0.729641992,2.984677732,29.98651617,0.1943562,0,0,0,0,0,0,0,9.387755102,6.12244898,84.48979592,0,0
"811","OKS82","Early","2018-4041","OKS",82,"2018-06-04",2018,68.63683,-149.2568,0.2183,-7777,-7777,-7777,-7777,-7777,442.342187,10.13635606,1.025577778,-7777,9.110778281,0.054,0.437475042,0.277286268,-7777,-7777,-7777,1.1296,0.1223,-7777,4.603,0.0437,0.06,0.0166,-7777,0.0109,-7777,1.618,8.954067515,148.440367,-7777,10.0858,-7777,-7777,-7777,0.8282,0.087,0.4454,0.3437,0.0094,1.171,0.1807,-7777,-7777,0.0389,-7777,0.2083,-7777,0.3361,0.0031,-7777,-7777,-7777,0.2183,5487.724696,362.9442428,1624,1.893893114,0.729641992,2.984677732,29.98651617,0.1943562,0,0,0,0,0,0,0,9.387755102,6.12244898,84.48979592,0,0
"812","OKS82","Early","2018-4041","OKS",82,"2018-06-04",2018,68.63683,-149.2568,0.2183,-7777,-7777,-7777,-7777,-7777,442.342187,10.13635606,1.025577778,-7777,9.110778281,0.054,0.437475042,0.277286268,-7777,-7777,-7777,1.1296,0.1223,-7777,4.603,0.0437,0.06,0.0166,-7777,0.0109,-7777,1.618,8.954067515,148.440367,-7777,10.0858,-7777,-7777,-7777,0.8282,0.087,0.4454,0.3437,0.0094,1.171,0.1807,-7777,-7777,0.0389,-7777,0.2083,-7777,0.3361,0.0031,-7777,-7777,-7777,0.2183,5487.724696,362.9442428,1624,1.893893114,0.729641992,2.984677732,29.98651617,0.1943562,0,0,0,0,0,0,0,9.387755102,6.12244898,84.48979592,0,0
"813","OKS82","Early","2018-4041","OKS",82,"2018-06-04",2018,68.63683,-149.2568,0.2183,-7777,-7777,-7777,-7777,-7777,442.342187,10.13635606,1.025577778,-7777,9.110778281,0.054,0.437475042,0.277286268,-7777,-7777,-7777,1.1296,0.1223,-7777,4.603,0.0437,0.06,0.0166,-7777,0.0109,-7777,1.618,8.954067515,148.440367,-7777,10.0858,-7777,-7777,-7777,0.8282,0.087,0.4454,0.3437,0.0094,1.171,0.1807,-7777,-7777,0.0389,-7777,0.2083,-7777,0.3361,0.0031,-7777,-7777,-7777,0.2183,5487.724696,362.9442428,1624,1.893893114,0.729641992,2.984677732,29.98651617,0.1943562,0,0,0,0,0,0,0,9.387755102,6.12244898,84.48979592,0,0
"814","OKS82","Late","2017-4141","OKS",82,"2017-08-24",2017,68.63683,-149.2568,0.2183,6.1,15.6,6.68,86.6,2.69,294.5220774,5.466198262,0.2919924,0.215396193,4.958809669,0.061185579,-7777,0.069154331,3.368362369,1.23473,11.9153,0.0216,0.097,0.0146,8.4648,0.0494,0.0177,0.005,0.0046,0.0084,0.0107,2.205,6.01965602,262.5,7e-04,1.4339,-7777,2e-04,0.0033,1.398,0.0232,0.0055,0.5451,0.0019,0.0013,0.3663,8e-04,0.198,0.022,9e-04,0.2869,0.0084,1.099,0.005,0.0011,0.0019,0.0028,0.2183,5487.724696,362.9442428,1624,1.893893114,0.729641992,2.984677732,29.98651617,0.1943562,0,0,0,0,0,0,0,9.387755102,6.12244898,84.48979592,0,0
"815","OKS82","Late","2017-4141","OKS",82,"2017-08-24",2017,68.63683,-149.2568,0.2183,6.1,15.6,6.68,86.6,2.69,294.5220774,5.466198262,0.2919924,0.215396193,4.958809669,0.061185579,-7777,0.069154331,3.368362369,1.23473,11.9153,0.0216,0.097,0.0146,8.4648,0.0494,0.0177,0.005,0.0046,0.0084,0.0107,2.205,6.01965602,262.5,7e-04,1.4339,-7777,2e-04,0.0033,1.398,0.0232,0.0055,0.5451,0.0019,0.0013,0.3663,8e-04,0.198,0.022,9e-04,0.2869,0.0084,1.099,0.005,0.0011,0.0019,0.0028,0.2183,5487.724696,362.9442428,1624,1.893893114,0.729641992,2.984677732,29.98651617,0.1943562,0,0,0,0,0,0,0,9.387755102,6.12244898,84.48979592,0,0
"816","OKS82","Late","2017-4141","OKS",82,"2017-08-24",2017,68.63683,-149.2568,0.2183,6.1,15.6,6.68,86.6,2.69,294.5220774,5.466198262,0.2919924,0.215396193,4.958809669,0.061185579,-7777,0.069154331,3.368362369,1.23473,11.9153,0.0216,0.097,0.0146,8.4648,0.0494,0.0177,0.005,0.0046,0.0084,0.0107,2.205,6.01965602,262.5,7e-04,1.4339,-7777,2e-04,0.0033,1.398,0.0232,0.0055,0.5451,0.0019,0.0013,0.3663,8e-04,0.198,0.022,9e-04,0.2869,0.0084,1.099,0.005,0.0011,0.0019,0.0028,0.2183,5487.724696,362.9442428,1624,1.893893114,0.729641992,2.984677732,29.98651617,0.1943562,0,0,0,0,0,0,0,9.387755102,6.12244898,84.48979592,0,0
"817","OKS82","Late","2018-4141","OKS",82,"2018-08-23",2018,68.63683,-149.2568,0.2183,-7777,-7777,-7777,-7777,-7777,312.7647739,8.444210922,0.745,-7777,7.699210922,0.034,0.023150099,0.076271478,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,0.2183,5487.724696,362.9442428,1624,1.893893114,0.729641992,2.984677732,29.98651617,0.1943562,0,0,0,0,0,0,0,9.387755102,6.12244898,84.48979592,0,0
"818","OKS82","Late","2018-4141","OKS",82,"2018-08-23",2018,68.63683,-149.2568,0.2183,-7777,-7777,-7777,-7777,-7777,312.7647739,8.444210922,0.745,-7777,7.699210922,0.034,0.023150099,0.076271478,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,0.2183,5487.724696,362.9442428,1624,1.893893114,0.729641992,2.984677732,29.98651617,0.1943562,0,0,0,0,0,0,0,9.387755102,6.12244898,84.48979592,0,0
"819","OKS82","Late","2018-4141","OKS",82,"2018-08-23",2018,68.63683,-149.2568,0.2183,-7777,-7777,-7777,-7777,-7777,312.7647739,8.444210922,0.745,-7777,7.699210922,0.034,0.023150099,0.076271478,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,0.2183,5487.724696,362.9442428,1624,1.893893114,0.729641992,2.984677732,29.98651617,0.1943562,0,0,0,0,0,0,0,9.387755102,6.12244898,84.48979592,0,0
"820","OKS82","Late","2016-0174","OKS",82,"2016-08-17",2016,68.63683,-149.2568,0.2183,7.1,17,6.87,-7777,-7777,295.889264,5.454947981,0.4935352,0.194896834,4.766515947,0.14153717,-7777,0.079697826,2.695044205,0.67299069,9.577748309,-7777,-7777,-7777,4.930763473,-7777,1.298,3e-04,0.0011,0.0013,-7777,0.0101,0.028668748,7.769230769,0.0933,0.71932299,0.0301,0.4338,0.0026,-7777,0.0274,0.2005,0.0055,0.0177,0.0092,0.3523,0.0063,-7777,0.4672,0.003,1e-04,0.0027,0.008,-7777,-7777,-7777,-7777,0.2183,5487.724696,362.9442428,1624,1.893893114,0.729641992,2.984677732,29.98651617,0.1943562,0,0,0,0,0,0,0,9.387755102,6.12244898,84.48979592,0,0
"821","OKS82","Late","2016-0174","OKS",82,"2016-08-17",2016,68.63683,-149.2568,0.2183,7.1,17,6.87,-7777,-7777,295.889264,5.454947981,0.4935352,0.194896834,4.766515947,0.14153717,-7777,0.079697826,2.695044205,0.67299069,9.577748309,-7777,-7777,-7777,4.930763473,-7777,1.298,3e-04,0.0011,0.0013,-7777,0.0101,0.028668748,7.769230769,0.0933,0.71932299,0.0301,0.4338,0.0026,-7777,0.0274,0.2005,0.0055,0.0177,0.0092,0.3523,0.0063,-7777,0.4672,0.003,1e-04,0.0027,0.008,-7777,-7777,-7777,-7777,0.2183,5487.724696,362.9442428,1624,1.893893114,0.729641992,2.984677732,29.98651617,0.1943562,0,0,0,0,0,0,0,9.387755102,6.12244898,84.48979592,0,0
"822","OKS82","Late","2016-0174","OKS",82,"2016-08-17",2016,68.63683,-149.2568,0.2183,7.1,17,6.87,-7777,-7777,295.889264,5.454947981,0.4935352,0.194896834,4.766515947,0.14153717,-7777,0.079697826,2.695044205,0.67299069,9.577748309,-7777,-7777,-7777,4.930763473,-7777,1.298,3e-04,0.0011,0.0013,-7777,0.0101,0.028668748,7.769230769,0.0933,0.71932299,0.0301,0.4338,0.0026,-7777,0.0274,0.2005,0.0055,0.0177,0.0092,0.3523,0.0063,-7777,0.4672,0.003,1e-04,0.0027,0.008,-7777,-7777,-7777,-7777,0.2183,5487.724696,362.9442428,1624,1.893893114,0.729641992,2.984677732,29.98651617,0.1943562,0,0,0,0,0,0,0,9.387755102,6.12244898,84.48979592,0,0
"823","OKS87","Early","2017-4042","OKS",87,"2017-06-03",2017,68.67102,-149.1379,58.306325,4,24.4,6.92,98.7,1.35,404.3252257,6.428543512,0.781811173,0.418461139,5.2282712,-7777,-7777,0.150060502,3.982349277,1.50728,19.3392,0.4318,0.0264,0.0797,19.5161,-7777,0.0029,0.006,0.0033,0.0107,0.0082,3.741,13.3368984,349.6261682,3e-04,3.6203,8e-04,5e-04,7e-04,0.8575,0.0928,0.2436,0.7227,0.0098,1e-04,0.2805,0.0015,0.3306,0.0187,6e-04,0.6694,2e-04,0.4658,0.0075,0.0011,9e-04,3e-04,58.306325,4961.975315,1101.756156,9705,2.626368357,2.599490762,30.31105614,41.26003146,-0.046058412,0,0.109534094,0.484418389,4.979944462,3.870718914,0,0,10.87164455,21.09071274,58.59302684,0,0
"824","OKS87","Early","2017-4042","OKS",87,"2017-06-03",2017,68.67102,-149.1379,58.306325,4,24.4,6.92,98.7,1.35,404.3252257,6.428543512,0.781811173,0.418461139,5.2282712,-7777,-7777,0.150060502,3.982349277,1.50728,19.3392,0.4318,0.0264,0.0797,19.5161,-7777,0.0029,0.006,0.0033,0.0107,0.0082,3.741,13.3368984,349.6261682,3e-04,3.6203,8e-04,5e-04,7e-04,0.8575,0.0928,0.2436,0.7227,0.0098,1e-04,0.2805,0.0015,0.3306,0.0187,6e-04,0.6694,2e-04,0.4658,0.0075,0.0011,9e-04,3e-04,58.306325,4961.975315,1101.756156,9705,2.626368357,2.599490762,30.31105614,41.26003146,-0.046058412,0,0.109534094,0.484418389,4.979944462,3.870718914,0,0,10.87164455,21.09071274,58.59302684,0,0
"825","OKS87","Early","2017-4042","OKS",87,"2017-06-03",2017,68.67102,-149.1379,58.306325,4,24.4,6.92,98.7,1.35,404.3252257,6.428543512,0.781811173,0.418461139,5.2282712,-7777,-7777,0.150060502,3.982349277,1.50728,19.3392,0.4318,0.0264,0.0797,19.5161,-7777,0.0029,0.006,0.0033,0.0107,0.0082,3.741,13.3368984,349.6261682,3e-04,3.6203,8e-04,5e-04,7e-04,0.8575,0.0928,0.2436,0.7227,0.0098,1e-04,0.2805,0.0015,0.3306,0.0187,6e-04,0.6694,2e-04,0.4658,0.0075,0.0011,9e-04,3e-04,58.306325,4961.975315,1101.756156,9705,2.626368357,2.599490762,30.31105614,41.26003146,-0.046058412,0,0.109534094,0.484418389,4.979944462,3.870718914,0,0,10.87164455,21.09071274,58.59302684,0,0
"826","OKS87","Late","2016-0187","OKS",87,"2016-08-17",2016,68.67102,-149.1379,58.306325,8.2,47,6.83,-7777,-7777,386.6979592,11.61184284,2.795437002,0.35812634,8.458279498,0.052797248,-7777,0.03928715,3.117796606,0.717715285,14.48064742,-7777,-7777,-7777,24.69748004,-7777,2.715,7e-04,5e-04,3e-04,-7777,0.0022,0.003464567,7.333333333,0.2248,12.5416079,0.0105,0.8432,0.0155,-7777,0.0017,0.2323,0.0038,0.0114,0.0037,0.635,0.0026,-7777,1.418,0.0054,4e-04,3e-04,0.0033,-7777,-7777,-7777,-7777,58.306325,4961.975315,1101.756156,9705,2.626368357,2.599490762,30.31105614,41.26003146,-0.046058412,0,0.109534094,0.484418389,4.979944462,3.870718914,0,0,10.87164455,21.09071274,58.59302684,0,0
"827","OKS87","Late","2016-0187","OKS",87,"2016-08-17",2016,68.67102,-149.1379,58.306325,8.2,47,6.83,-7777,-7777,386.6979592,11.61184284,2.795437002,0.35812634,8.458279498,0.052797248,-7777,0.03928715,3.117796606,0.717715285,14.48064742,-7777,-7777,-7777,24.69748004,-7777,2.715,7e-04,5e-04,3e-04,-7777,0.0022,0.003464567,7.333333333,0.2248,12.5416079,0.0105,0.8432,0.0155,-7777,0.0017,0.2323,0.0038,0.0114,0.0037,0.635,0.0026,-7777,1.418,0.0054,4e-04,3e-04,0.0033,-7777,-7777,-7777,-7777,58.306325,4961.975315,1101.756156,9705,2.626368357,2.599490762,30.31105614,41.26003146,-0.046058412,0,0.109534094,0.484418389,4.979944462,3.870718914,0,0,10.87164455,21.09071274,58.59302684,0,0
"828","OKS87","Late","2016-0187","OKS",87,"2016-08-17",2016,68.67102,-149.1379,58.306325,8.2,47,6.83,-7777,-7777,386.6979592,11.61184284,2.795437002,0.35812634,8.458279498,0.052797248,-7777,0.03928715,3.117796606,0.717715285,14.48064742,-7777,-7777,-7777,24.69748004,-7777,2.715,7e-04,5e-04,3e-04,-7777,0.0022,0.003464567,7.333333333,0.2248,12.5416079,0.0105,0.8432,0.0155,-7777,0.0017,0.2323,0.0038,0.0114,0.0037,0.635,0.0026,-7777,1.418,0.0054,4e-04,3e-04,0.0033,-7777,-7777,-7777,-7777,58.306325,4961.975315,1101.756156,9705,2.626368357,2.599490762,30.31105614,41.26003146,-0.046058412,0,0.109534094,0.484418389,4.979944462,3.870718914,0,0,10.87164455,21.09071274,58.59302684,0,0
"829","OKS87","Early","2018-4042","OKS",87,"2018-06-04",2018,68.67102,-149.1379,58.306325,-7777,-7777,-7777,-7777,-7777,455.2604537,10.20188247,0.899133333,-7777,9.302749139,0.043,0.315804486,0.234584883,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,58.306325,4961.975315,1101.756156,9705,2.626368357,2.599490762,30.31105614,41.26003146,-0.046058412,0,0.109534094,0.484418389,4.979944462,3.870718914,0,0,10.87164455,21.09071274,58.59302684,0,0
"830","OKS87","Early","2018-4042","OKS",87,"2018-06-04",2018,68.67102,-149.1379,58.306325,-7777,-7777,-7777,-7777,-7777,455.2604537,10.20188247,0.899133333,-7777,9.302749139,0.043,0.315804486,0.234584883,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,58.306325,4961.975315,1101.756156,9705,2.626368357,2.599490762,30.31105614,41.26003146,-0.046058412,0,0.109534094,0.484418389,4.979944462,3.870718914,0,0,10.87164455,21.09071274,58.59302684,0,0
"831","OKS87","Early","2018-4042","OKS",87,"2018-06-04",2018,68.67102,-149.1379,58.306325,-7777,-7777,-7777,-7777,-7777,455.2604537,10.20188247,0.899133333,-7777,9.302749139,0.043,0.315804486,0.234584883,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,58.306325,4961.975315,1101.756156,9705,2.626368357,2.599490762,30.31105614,41.26003146,-0.046058412,0,0.109534094,0.484418389,4.979944462,3.870718914,0,0,10.87164455,21.09071274,58.59302684,0,0
"832","OKS87","Late","","OKS",87,"2017-08-24",2017,68.67102,-149.1379,58.306325,7.1,47,7.49,98,0.68,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,2.10251,16.0902,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,58.306325,4961.975315,1101.756156,9705,2.626368357,2.599490762,30.31105614,41.26003146,-0.046058412,0,0.109534094,0.484418389,4.979944462,3.870718914,0,0,10.87164455,21.09071274,58.59302684,0,0
"833","OKS87","Late","","OKS",87,"2017-08-24",2017,68.67102,-149.1379,58.306325,7.1,47,7.49,98,0.68,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,2.10251,16.0902,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,58.306325,4961.975315,1101.756156,9705,2.626368357,2.599490762,30.31105614,41.26003146,-0.046058412,0,0.109534094,0.484418389,4.979944462,3.870718914,0,0,10.87164455,21.09071274,58.59302684,0,0
"834","OKS87","Late","","OKS",87,"2017-08-24",2017,68.67102,-149.1379,58.306325,7.1,47,7.49,98,0.68,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,2.10251,16.0902,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,58.306325,4961.975315,1101.756156,9705,2.626368357,2.599490762,30.31105614,41.26003146,-0.046058412,0,0.109534094,0.484418389,4.979944462,3.870718914,0,0,10.87164455,21.09071274,58.59302684,0,0
"835","OKS87","Late","2018-4142","OKS",87,"2018-08-23",2018,68.67102,-149.1379,58.306325,-7777,-7777,-7777,-7777,-7777,737.7579718,16.58271021,0.045,-7777,16.53771021,0.03,0.000907401,0.105215473,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,58.306325,4961.975315,1101.756156,9705,2.626368357,2.599490762,30.31105614,41.26003146,-0.046058412,0,0.109534094,0.484418389,4.979944462,3.870718914,0,0,10.87164455,21.09071274,58.59302684,0,0
"836","OKS87","Late","2018-4142","OKS",87,"2018-08-23",2018,68.67102,-149.1379,58.306325,-7777,-7777,-7777,-7777,-7777,737.7579718,16.58271021,0.045,-7777,16.53771021,0.03,0.000907401,0.105215473,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,58.306325,4961.975315,1101.756156,9705,2.626368357,2.599490762,30.31105614,41.26003146,-0.046058412,0,0.109534094,0.484418389,4.979944462,3.870718914,0,0,10.87164455,21.09071274,58.59302684,0,0
"837","OKS87","Late","2018-4142","OKS",87,"2018-08-23",2018,68.67102,-149.1379,58.306325,-7777,-7777,-7777,-7777,-7777,737.7579718,16.58271021,0.045,-7777,16.53771021,0.03,0.000907401,0.105215473,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,58.306325,4961.975315,1101.756156,9705,2.626368357,2.599490762,30.31105614,41.26003146,-0.046058412,0,0.109534094,0.484418389,4.979944462,3.870718914,0,0,10.87164455,21.09071274,58.59302684,0,0
"838","OKS9","Late","2016-0146","OKS",9,"2016-08-17",2016,68.63574,-149.25376,1.46415,4.4,71.5,6.84,-7777,-7777,176.1802586,18.81625977,15.70800276,0.339303094,2.768953916,0.08916665,-7777,0.026159382,2.76190646,0.80348039,5.844327281,-7777,-7777,-7777,18.07946607,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,2.217207334,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,1.46415,5355.239332,554.2005962,4560,3.330946736,2.804851401,11.34431413,48.64793631,0.04058083,0,0.976800977,0,0,2.380952381,0,0,17.15506716,37.05738706,42.42979243,0,0
"839","OKS9","Late","2016-0146","OKS",9,"2016-08-17",2016,68.63574,-149.25376,1.46415,4.4,71.5,6.84,-7777,-7777,176.1802586,18.81625977,15.70800276,0.339303094,2.768953916,0.08916665,-7777,0.026159382,2.76190646,0.80348039,5.844327281,-7777,-7777,-7777,18.07946607,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,2.217207334,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,1.46415,5355.239332,554.2005962,4560,3.330946736,2.804851401,11.34431413,48.64793631,0.04058083,0,0.976800977,0,0,2.380952381,0,0,17.15506716,37.05738706,42.42979243,0,0
